event_id,direction,start_idx,end_idx,start_x,end_x,start_y,end_y,duration,delta_y,max_abs_slope
2121,up,57216,57223,57217.0,57224.0,30201.0,51488.0,7,21287.0,6055.999999999995
2122,down,57223,57235,57224.0,57236.0,51488.0,30399.0,12,-21089.0,3817.2000000000016
2123,up,57236,57243,57237.0,57244.0,30487.0,51665.0,7,21178.0,5927.400000000004
2124,down,57243,57255,57244.0,57256.0,51665.0,30509.0,12,-21156.0,4424.000000000005
2125,up,57256,57263,57257.0,57264.0,30377.0,51978.0,7,21601.0,6087.999999999995
2126,down,57263,57275,57264.0,57276.0,51978.0,30513.0,12,-21465.0,4414.999999999997
2127,up,57276,57283,57277.0,57284.0,30339.0,51729.0,7,21390.0,6079.599999999994
2128,down,57283,57295,57284.0,57296.0,51729.0,30383.0,12,-21346.0,4628.8
2129,up,57296,57303,57297.0,57304.0,30405.0,51875.0,7,21470.0,6057.400000000004
2130,down,57303,57315,57304.0,57316.0,51875.0,30243.0,12,-21632.0,4140.800000000004
2131,up,57316,57323,57317.0,57324.0,30349.0,51822.0,7,21473.0,6071.799999999998
2132,down,57323,57335,57324.0,57336.0,51822.0,30428.0,12,-21394.0,4029.8
2133,up,57336,57343,57337.0,57344.0,30083.0,52198.0,7,22115.0,6104.800000000006
2134,down,57343,57355,57344.0,57356.0,52198.0,30388.0,12,-21810.0,4636.000000000001
2135,up,57356,57363,57357.0,57364.0,30378.0,51670.0,7,21292.0,6101.400000000004
2136,down,57363,57377,57364.0,57378.0,51670.0,30057.0,14,-21613.0,4511.000000000005
2137,up,57377,57383,57378.0,57384.0,30057.0,52073.0,6,22016.0,6125.2
2138,down,57383,57394,57384.0,57395.0,52073.0,29616.0,11,-22457.0,3977.8
